TransactionID,Timestamp,MerchantID,Amount,CustomerID,TransactionAmount,AnomalyScore,FraudIndicator,Category,MerchantName,MerchantLocation,CustomerName,CustomerAge,CustomerAddress,AccountBalance,LastLogin,SuspiciousFlag
752,2022-02-01 07:00:00,2753,88.54379953014886,1143,24.625093184285696,0.7579407044283827,0,Retail,Merchant 2753,Location 2753,Customer 1143,58,Address 1143,3367.9249236603873,2022-05-23,0
753,2022-02-01 08:00:00,2638,72.96000414657226,1094,71.51465911098049,0.492541900507644,0,Food,Merchant 2638,Location 2638,Customer 1094,32,Address 1094,4974.2547531484415,2022-04-04,0
754,2022-02-01 09:00:00,2889,78.96614976415842,1577,80.6857617424928,0.997038134220019,0,Retail,Merchant 2889,Location 2889,Customer 1577,30,Address 1577,3282.9902053373853,2023-07-31,0
755,2022-02-01 10:00:00,2652,50.52963956631847,1520,75.94134511285523,0.9576313593230374,0,Online,Merchant 2652,Location 2652,Customer 1520,25,Address 1520,9476.348061611066,2023-06-04,0
756,2022-02-01 11:00:00,2012,36.37560297945699,1424,17.048149539137263,0.2847932490956639,0,Retail,Merchant 2012,Location 2012,Customer 1424,37,Address 1424,4344.549864306991,2023-02-28,0
757,2022-02-01 12:00:00,2500,89.17189488257118,1160,66.03157019318301,0.2957088229163976,0,Travel,Merchant 2500,Location 2500,Customer 1160,38,Address 1160,2683.909127067817,2022-06-09,0
758,2022-02-01 13:00:00,2621,61.919534669867325,1057,96.5446629589214,0.6307677188404481,0,Travel,Merchant 2621,Location 2621,Customer 1057,21,Address 1057,6531.558064499151,2022-02-26,0
759,2022-02-01 14:00:00,2500,60.53439196536471,1399,46.715277857207795,0.049006419265388,0,Travel,Merchant 2500,Location 2500,Customer 1399,18,Address 1399,9447.72949841338,2023-02-03,0
760,2022-02-01 15:00:00,2968,29.53436473015511,1587,72.79316151397185,0.910888179754448,0,Retail,Merchant 2968,Location 2968,Customer 1587,41,Address 1587,8573.123086384709,2023-08-10,0
761,2022-02-01 16:00:00,2726,14.120197747692124,1168,71.99686279019139,0.5063271158131862,0,Online,Merchant 2726,Location 2726,Customer 1168,42,Address 1168,3560.170992970936,2022-06-17,0
762,2022-02-01 17:00:00,2130,22.877015210034777,1711,32.8495620151087,0.2804444881424875,0,Other,Merchant 2130,Location 2130,Customer 1711,20,Address 1711,5960.806053246455,2023-12-12,0
763,2022-02-01 18:00:00,2420,79.74901394709434,1671,39.01470065288406,0.1228035436550406,0,Online,Merchant 2420,Location 2420,Customer 1671,27,Address 1671,3493.845421145515,2023-11-02,0
764,2022-02-01 19:00:00,2440,58.16222511639744,1163,83.35225848934058,0.6784618306069045,0,Retail,Merchant 2440,Location 2440,Customer 1163,27,Address 1163,7524.885684605896,2022-06-12,0
765,2022-02-01 20:00:00,2276,83.83365836596249,1381,41.28986856697706,0.477154970483057,0,Retail,Merchant 2276,Location 2276,Customer 1381,58,Address 1381,4206.199489908408,2023-01-16,0
766,2022-02-01 21:00:00,2270,56.62474277547674,1961,42.23674080239536,0.3551585213113261,0,Retail,Merchant 2270,Location 2270,Customer 1961,47,Address 1961,3454.6485309782306,2024-08-18,0
767,2022-02-01 22:00:00,2658,35.74850060274453,1722,23.275119073438717,0.7440047927230024,0,Online,Merchant 2658,Location 2658,Customer 1722,53,Address 1722,2286.2810647827623,2023-12-23,0
768,2022-02-01 23:00:00,2239,13.93228352088363,1532,49.087915137758976,0.7192786882612906,0,Food,Merchant 2239,Location 2239,Customer 1532,60,Address 1532,3744.641315932557,2023-06-16,0
769,2022-02-02 00:00:00,2651,39.16310961804249,1623,89.529993047051,0.4301006096246115,0,Travel,Merchant 2651,Location 2651,Customer 1623,34,Address 1623,2341.7106823841923,2023-09-15,0
770,2022-02-02 01:00:00,2834,66.9648788192244,1555,99.37033288544846,0.9259807533038136,0,Online,Merchant 2834,Location 2834,Customer 1555,45,Address 1555,1776.6329873685736,2023-07-09,0
771,2022-02-02 02:00:00,2865,72.13300401633145,1464,16.878489454627122,0.7333870591504825,0,Food,Merchant 2865,Location 2865,Customer 1464,45,Address 1464,6683.679293255693,2023-04-09,0
772,2022-02-02 03:00:00,2997,56.42487376973606,1091,94.50323285575251,0.6688014420321982,0,Online,Merchant 2997,Location 2997,Customer 1091,58,Address 1091,1736.4684385177802,2022-04-01,0
773,2022-02-02 04:00:00,2636,40.148430428907375,1182,59.075007619922374,0.3960797161151779,0,Food,Merchant 2636,Location 2636,Customer 1182,30,Address 1182,2636.6802336256605,2022-07-01,0
774,2022-02-02 05:00:00,2842,11.02801846763564,1771,12.913548214679052,0.8276481023294474,0,Online,Merchant 2842,Location 2842,Customer 1771,35,Address 1771,8894.834912950853,2024-02-10,0
775,2022-02-02 06:00:00,2914,55.29304755520577,1049,43.192593645672574,0.6442075669758306,0,Food,Merchant 2914,Location 2914,Customer 1049,30,Address 1049,7144.298707590787,2022-02-18,0
776,2022-02-02 07:00:00,2658,37.171320632196114,1799,79.07337823944823,0.4921912967224267,0,Other,Merchant 2658,Location 2658,Customer 1799,24,Address 1799,4309.686014500232,2024-03-09,0
777,2022-02-02 08:00:00,2959,38.4598136030812,1615,71.69931106137966,0.4659195208102579,0,Travel,Merchant 2959,Location 2959,Customer 1615,28,Address 1615,9447.919780990504,2023-09-07,0
778,2022-02-02 09:00:00,2635,53.639224435804294,1802,19.03940300928989,0.1826858815607785,0,Other,Merchant 2635,Location 2635,Customer 1802,23,Address 1802,6791.878055912904,2024-03-12,0
779,2022-02-02 10:00:00,2780,86.04909239430734,2000,55.01117083862846,0.5746428739524295,0,Other,Merchant 2780,Location 2780,Customer 2000,42,Address 2000,4853.024379784787,2024-09-26,0
780,2022-02-02 11:00:00,2825,37.21490182370482,1058,89.49786591397454,0.3170494174588841,0,Travel,Merchant 2825,Location 2825,Customer 1058,50,Address 1058,5923.741950678233,2022-02-27,0
781,2022-02-02 12:00:00,2155,44.5079341726125,1678,92.16109624250274,0.7477637078045679,0,Travel,Merchant 2155,Location 2155,Customer 1678,33,Address 1678,3302.010949050849,2023-11-09,1
782,2022-02-02 13:00:00,2307,33.63646677492327,1473,34.29515278268709,0.8260131873274161,0,Food,Merchant 2307,Location 2307,Customer 1473,26,Address 1473,3026.3744515295375,2023-04-18,0
783,2022-02-02 14:00:00,2112,72.3836349025095,1733,37.16365297466328,0.8460932128749881,0,Food,Merchant 2112,Location 2112,Customer 1733,18,Address 1733,1362.0373748007858,2024-01-03,0
784,2022-02-02 15:00:00,2774,24.99217212263321,1649,27.199860163654957,0.2830155776097416,0,Online,Merchant 2774,Location 2774,Customer 1649,54,Address 1649,7708.879304387245,2023-10-11,0
785,2022-02-02 16:00:00,2289,93.97476921734388,1500,56.01392029651868,0.976224191851543,0,Food,Merchant 2289,Location 2289,Customer 1500,19,Address 1500,4318.580359323783,2023-05-15,0
786,2022-02-02 17:00:00,2553,27.48195585196696,1366,93.71489242553008,0.2658286490724965,0,Other,Merchant 2553,Location 2553,Customer 1366,45,Address 1366,3069.6446371624593,2023-01-01,0
787,2022-02-02 18:00:00,2627,33.670626213973335,1001,87.3754439319368,0.0309210414925036,0,Food,Merchant 2627,Location 2627,Customer 1001,54,Address 1001,9507.27205955636,2022-01-01,0
788,2022-02-02 19:00:00,2235,75.52415113014018,1986,29.47028571189344,0.0033732513696403,0,Retail,Merchant 2235,Location 2235,Customer 1986,51,Address 1986,6658.952161705015,2024-09-12,0
789,2022-02-02 20:00:00,2154,69.45279091816774,1921,56.82490015017458,0.9531904193640452,0,Food,Merchant 2154,Location 2154,Customer 1921,44,Address 1921,1097.4230457693316,2024-07-09,0
790,2022-02-02 21:00:00,2081,57.999821069456985,1808,39.55877452481431,0.4246326707976273,0,Other,Merchant 2081,Location 2081,Customer 1808,43,Address 1808,7507.005759868557,2024-03-18,0
791,2022-02-02 22:00:00,2309,27.036676505451872,1503,18.51917809697343,0.9771645402786412,0,Travel,Merchant 2309,Location 2309,Customer 1503,37,Address 1503,4370.4315219201835,2023-05-18,0
792,2022-02-02 23:00:00,2173,72.01022436079609,1017,26.457402340765253,0.927048823145471,0,Retail,Merchant 2173,Location 2173,Customer 1017,21,Address 1017,5179.000965050205,2022-01-17,0
793,2022-02-03 00:00:00,2152,53.967852338181395,1195,28.60155804491957,0.6572329318018019,0,Online,Merchant 2152,Location 2152,Customer 1195,64,Address 1195,6831.410409294031,2022-07-14,0
794,2022-02-03 01:00:00,2057,50.2358498879414,1950,11.829614712094427,0.1753779688016769,1,Other,Merchant 2057,Location 2057,Customer 1950,48,Address 1950,2394.859954484713,2024-08-07,0
795,2022-02-03 02:00:00,2347,91.2293600351788,1673,97.84664625963768,0.5583915059974431,0,Other,Merchant 2347,Location 2347,Customer 1673,55,Address 1673,9911.337339319443,2023-11-04,0
796,2022-02-03 03:00:00,2256,25.97000920702483,1528,45.30356510491345,0.680606073204976,0,Travel,Merchant 2256,Location 2256,Customer 1528,28,Address 1528,4034.1390886485497,2023-06-12,0
797,2022-02-03 04:00:00,2761,58.46823104325883,1480,60.42601383906089,0.1633652686292824,0,Online,Merchant 2761,Location 2761,Customer 1480,26,Address 1480,7269.75604357179,2023-04-25,0
798,2022-02-03 05:00:00,2932,71.40047986174835,1771,95.8606427114737,0.2188728737348473,0,Travel,Merchant 2932,Location 2932,Customer 1771,35,Address 1771,8894.834912950853,2024-02-10,0
799,2022-02-03 06:00:00,2440,23.095075391859403,1667,63.724316303614216,0.3935290820294265,0,Online,Merchant 2440,Location 2440,Customer 1667,35,Address 1667,4096.117607307247,2023-10-29,0
800,2022-02-03 07:00:00,2530,74.2479445014433,1429,69.16240570091188,0.96682482824782,0,Food,Merchant 2530,Location 2530,Customer 1429,33,Address 1429,8687.343482001097,2023-03-05,0
801,2022-02-03 08:00:00,2446,56.11778886499002,1152,33.89671189096964,0.3569245016474663,0,Food,Merchant 2446,Location 2446,Customer 1152,55,Address 1152,7273.982375653035,2022-06-01,0
802,2022-02-03 09:00:00,2752,37.101099109357335,1733,97.20580783500826,0.4077484944528583,0,Other,Merchant 2752,Location 2752,Customer 1733,18,Address 1733,1362.0373748007858,2024-01-03,0
803,2022-02-03 10:00:00,2648,53.258294604800966,1273,66.58636376896106,0.979642138760861,0,Other,Merchant 2648,Location 2648,Customer 1273,61,Address 1273,7120.616916284161,2022-09-30,0
804,2022-02-03 11:00:00,2643,86.57748678092385,1515,60.67641343107672,0.8826987779429258,0,Online,Merchant 2643,Location 2643,Customer 1515,37,Address 1515,7872.506549172416,2023-05-30,0
805,2022-02-03 12:00:00,2843,34.78006778134278,1999,56.25388641737121,0.1824225380246447,0,Food,Merchant 2843,Location 2843,Customer 1999,57,Address 1999,7376.854106511174,2024-09-25,0
806,2022-02-03 13:00:00,2037,10.006932562275091,1084,18.325196086405228,0.5193765475390857,0,Other,Merchant 2037,Location 2037,Customer 1084,60,Address 1084,2169.4259351690243,2022-03-25,0
807,2022-02-03 14:00:00,2929,51.93353981623281,1244,23.79471541177682,0.8243761263303714,0,Retail,Merchant 2929,Location 2929,Customer 1244,46,Address 1244,8723.861426511972,2022-09-01,0
808,2022-02-03 15:00:00,2767,49.044804955239904,1622,79.62596149256132,0.960153789325828,0,Other,Merchant 2767,Location 2767,Customer 1622,21,Address 1622,5611.751690912045,2023-09-14,0
809,2022-02-03 16:00:00,2466,98.18303499459222,1177,38.123213241373776,0.6272427759643715,0,Food,Merchant 2466,Location 2466,Customer 1177,50,Address 1177,2146.0267213025604,2022-06-26,0
810,2022-02-03 17:00:00,2227,31.85157143386876,1263,36.35341931075458,0.65710728052199,0,Retail,Merchant 2227,Location 2227,Customer 1263,21,Address 1263,3583.3826875795057,2022-09-20,0
811,2022-02-03 18:00:00,2624,76.74537670541186,1944,28.043435689884888,0.0009299605160747,0,Travel,Merchant 2624,Location 2624,Customer 1944,51,Address 1944,2462.046546141992,2024-08-01,0
812,2022-02-03 19:00:00,2844,28.032461086960588,1419,70.13933848790711,0.8501194947368206,0,Online,Merchant 2844,Location 2844,Customer 1419,28,Address 1419,1069.8438676660203,2023-02-23,0
813,2022-02-03 20:00:00,2831,68.65040463700079,1418,68.2770779215993,0.0354316371018104,0,Food,Merchant 2831,Location 2831,Customer 1418,19,Address 1418,5724.611458231782,2023-02-22,0
814,2022-02-03 21:00:00,2490,38.080869358206755,1769,91.02483757133156,0.4153426330740017,0,Retail,Merchant 2490,Location 2490,Customer 1769,34,Address 1769,9517.546957003367,2024-02-08,0
815,2022-02-03 22:00:00,2202,94.63416453223545,1056,82.09475889297713,0.1044047171429316,0,Food,Merchant 2202,Location 2202,Customer 1056,46,Address 1056,3507.492645445045,2022-02-25,0
816,2022-02-03 23:00:00,2001,26.521145389628145,1924,54.40216527038892,0.2092455772460167,0,Online,Merchant 2001,Location 2001,Customer 1924,60,Address 1924,2652.931615157598,2024-07-12,0
817,2022-02-04 00:00:00,2570,80.66698444089012,2000,69.66634403054752,0.3308301186802225,0,Travel,Merchant 2570,Location 2570,Customer 2000,42,Address 2000,4853.024379784787,2024-09-26,0
818,2022-02-04 01:00:00,2194,69.49314651509769,1843,63.54074746863322,0.5191302950520944,0,Food,Merchant 2194,Location 2194,Customer 1843,33,Address 1843,8695.442858310773,2024-04-22,0
819,2022-02-04 02:00:00,2235,80.55842031263705,1328,14.932056074403537,0.0202296675933418,0,Retail,Merchant 2235,Location 2235,Customer 1328,62,Address 1328,4443.037377459592,2022-11-24,0
820,2022-02-04 03:00:00,2128,67.21601847741414,1469,69.39128877125968,0.6054059299804421,0,Online,Merchant 2128,Location 2128,Customer 1469,28,Address 1469,3017.7818364389864,2023-04-14,0
821,2022-02-04 04:00:00,2827,89.81374721715743,1625,43.32508085628091,0.9955617683625664,0,Retail,Merchant 2827,Location 2827,Customer 1625,41,Address 1625,8077.123546305765,2023-09-17,0
822,2022-02-04 05:00:00,2277,41.34483461775976,1899,57.134721117498984,0.0180946733336785,0,Food,Merchant 2277,Location 2277,Customer 1899,46,Address 1899,6060.940447189412,2024-06-17,0
823,2022-02-04 06:00:00,2013,61.035508025013755,1854,47.2414611155676,0.5656573327546037,0,Other,Merchant 2013,Location 2013,Customer 1854,57,Address 1854,9960.172528289351,2024-05-03,0
824,2022-02-04 07:00:00,2687,39.79553881400214,1687,16.888915653236943,0.7562913910526488,0,Retail,Merchant 2687,Location 2687,Customer 1687,28,Address 1687,7484.040653463704,2023-11-18,0
825,2022-02-04 08:00:00,2590,68.42739649280826,1549,94.09371961842828,0.8327880836289765,0,Other,Merchant 2590,Location 2590,Customer 1549,60,Address 1549,4220.470748699525,2023-07-03,0
826,2022-02-04 09:00:00,2227,15.832750400060416,1981,37.057491005152315,0.3278968326325157,0,Other,Merchant 2227,Location 2227,Customer 1981,48,Address 1981,2711.2329201670755,2024-09-07,0
827,2022-02-04 10:00:00,2955,51.66428111808683,1991,25.154533470403976,0.3941346162782865,0,Online,Merchant 2955,Location 2955,Customer 1991,61,Address 1991,3272.3064696669626,2024-09-17,0
828,2022-02-04 11:00:00,2075,32.965557871667784,1776,20.44550277441141,0.8399775473125765,0,Online,Merchant 2075,Location 2075,Customer 1776,31,Address 1776,3715.769255207644,2024-02-15,0
829,2022-02-04 12:00:00,2524,98.14338652516008,1565,50.962743690088445,0.8382780328798196,0,Travel,Merchant 2524,Location 2524,Customer 1565,33,Address 1565,8921.44288847097,2023-07-19,0
830,2022-02-04 13:00:00,2992,88.88926748040059,1986,90.8661766306865,0.8582708093099641,0,Food,Merchant 2992,Location 2992,Customer 1986,51,Address 1986,6658.952161705015,2024-09-12,0
831,2022-02-04 14:00:00,2629,29.627393510330673,1205,62.398980050639345,0.7058406455696082,0,Online,Merchant 2629,Location 2629,Customer 1205,37,Address 1205,5707.424545180082,2022-07-24,0
832,2022-02-04 15:00:00,2819,85.29801409198318,1155,72.6612656118155,0.7315831870860663,0,Food,Merchant 2819,Location 2819,Customer 1155,61,Address 1155,4698.084283636987,2022-06-04,0
833,2022-02-04 16:00:00,2269,73.29570994113007,1277,71.52131228586501,0.6168347773092807,0,Online,Merchant 2269,Location 2269,Customer 1277,22,Address 1277,5042.199848161743,2022-10-04,0
834,2022-02-04 17:00:00,2154,38.981553666269264,1311,97.8574375634752,0.8906371648924568,0,Online,Merchant 2154,Location 2154,Customer 1311,25,Address 1311,9253.478916937507,2022-11-07,0
835,2022-02-04 18:00:00,2993,43.95689754114726,1503,42.201477211794696,0.6734393772842932,0,Other,Merchant 2993,Location 2993,Customer 1503,37,Address 1503,4370.4315219201835,2023-05-18,0
836,2022-02-04 19:00:00,2869,63.40605444348808,1051,29.359450963182923,0.7075110007403849,0,Retail,Merchant 2869,Location 2869,Customer 1051,30,Address 1051,4620.924284406736,2022-02-20,0
837,2022-02-04 20:00:00,2974,80.56230250293223,1132,99.6010348998968,0.4974783808458732,0,Retail,Merchant 2974,Location 2974,Customer 1132,47,Address 1132,4552.1052691343975,2022-05-12,0
838,2022-02-04 21:00:00,2982,49.18725137575288,1651,54.449253230776144,0.3380502238937989,0,Retail,Merchant 2982,Location 2982,Customer 1651,58,Address 1651,8326.14998923507,2023-10-13,0
839,2022-02-04 22:00:00,2889,36.485674691227736,1744,61.48927775680958,0.4176020357646357,0,Retail,Merchant 2889,Location 2889,Customer 1744,27,Address 1744,6141.103291180964,2024-01-14,0
840,2022-02-04 23:00:00,2057,42.72787792971032,1579,30.30344305893079,0.9500897809185442,0,Travel,Merchant 2057,Location 2057,Customer 1579,41,Address 1579,2479.274894148096,2023-08-02,0
841,2022-02-05 00:00:00,2539,99.57766068025052,1386,73.37717496183645,0.0747855233784414,0,Food,Merchant 2539,Location 2539,Customer 1386,25,Address 1386,4904.703903424508,2023-01-21,0
842,2022-02-05 01:00:00,2935,41.8227353715044,1296,97.90502270872146,0.1696831797286961,0,Food,Merchant 2935,Location 2935,Customer 1296,28,Address 1296,1364.6379176550022,2022-10-23,0
843,2022-02-05 02:00:00,2851,24.13577782207831,1492,83.72095785936338,0.1773230833727871,0,Travel,Merchant 2851,Location 2851,Customer 1492,46,Address 1492,2989.8192667071926,2023-05-07,0
844,2022-02-05 03:00:00,2810,75.26952467331752,1490,24.669405289949207,0.4452205760323857,0,Other,Merchant 2810,Location 2810,Customer 1490,56,Address 1490,9025.611518944568,2023-05-05,0
845,2022-02-05 04:00:00,2826,30.657160654618316,1921,20.48436998373161,0.4889847894407939,0,Food,Merchant 2826,Location 2826,Customer 1921,44,Address 1921,1097.4230457693316,2024-07-09,0
846,2022-02-05 05:00:00,2112,72.44945048279237,1647,34.096381407324444,0.0579991649129523,0,Retail,Merchant 2112,Location 2112,Customer 1647,57,Address 1647,8742.259086147413,2023-10-09,0
847,2022-02-05 06:00:00,2597,80.23266191446132,1188,81.29798912170817,0.0593334235212104,0,Online,Merchant 2597,Location 2597,Customer 1188,23,Address 1188,7478.912108122129,2022-07-07,0
848,2022-02-05 07:00:00,2288,91.47555974162536,1053,85.33863254072617,0.8897842797188479,1,Travel,Merchant 2288,Location 2288,Customer 1053,22,Address 1053,8044.236477870637,2022-02-22,0
849,2022-02-05 08:00:00,2370,81.16725920824848,1454,94.5413803098749,0.1247043560682344,0,Travel,Merchant 2370,Location 2370,Customer 1454,33,Address 1454,8478.78350241306,2023-03-30,0
850,2022-02-05 09:00:00,2850,63.46015786810301,1597,47.56468631165909,0.8581342038070707,0,Retail,Merchant 2850,Location 2850,Customer 1597,33,Address 1597,7732.131278300012,2023-08-20,0
851,2022-02-05 10:00:00,2395,29.905949214574097,1759,67.1044858578078,0.2945072141886865,0,Other,Merchant 2395,Location 2395,Customer 1759,33,Address 1759,6608.386988413693,2024-01-29,0
852,2022-02-05 11:00:00,2406,64.40294608397701,1356,26.996683749599132,0.3808382363597588,0,Retail,Merchant 2406,Location 2406,Customer 1356,44,Address 1356,7927.594272471447,2022-12-22,0
853,2022-02-05 12:00:00,2295,59.66022515081108,1924,29.504580881467724,0.1283184045224797,0,Food,Merchant 2295,Location 2295,Customer 1924,60,Address 1924,2652.931615157598,2024-07-12,0
854,2022-02-05 13:00:00,2484,66.52474028496395,1834,32.49797872494389,0.1946960489398977,0,Other,Merchant 2484,Location 2484,Customer 1834,41,Address 1834,7732.401836922855,2024-04-13,0
855,2022-02-05 14:00:00,2892,59.567666008545835,1176,71.47864756056055,0.5940516898974921,0,Other,Merchant 2892,Location 2892,Customer 1176,20,Address 1176,5493.960539328983,2022-06-25,0
856,2022-02-05 15:00:00,2811,77.92991329715457,1551,41.56673287279271,0.9434825580235258,0,Travel,Merchant 2811,Location 2811,Customer 1551,58,Address 1551,2398.035018648643,2023-07-05,0
857,2022-02-05 16:00:00,2294,61.688816522872656,1934,17.16863837676198,0.9802705624970834,0,Food,Merchant 2294,Location 2294,Customer 1934,56,Address 1934,1662.3303838152992,2024-07-22,0
858,2022-02-05 17:00:00,2558,64.08704501443339,1190,93.55867375392955,0.7394109431941214,0,Food,Merchant 2558,Location 2558,Customer 1190,24,Address 1190,8351.891276695285,2022-07-09,0
859,2022-02-05 18:00:00,2407,42.16185142416847,1980,47.28329322709119,0.7388569174176827,0,Online,Merchant 2407,Location 2407,Customer 1980,44,Address 1980,7509.571037785748,2024-09-06,0
860,2022-02-05 19:00:00,2408,14.377501183070512,1322,78.78711195110192,0.8305286093856156,0,Retail,Merchant 2408,Location 2408,Customer 1322,29,Address 1322,9411.508716680992,2022-11-18,0
861,2022-02-05 20:00:00,2015,80.206153862561,1765,13.513241492947762,0.2445055947590901,0,Travel,Merchant 2015,Location 2015,Customer 1765,29,Address 1765,5112.344414399507,2024-02-04,0
862,2022-02-05 21:00:00,2077,80.41574164113865,1553,78.35691364656418,0.2645489490419127,0,Travel,Merchant 2077,Location 2077,Customer 1553,37,Address 1553,5095.375076401113,2023-07-07,0
863,2022-02-05 22:00:00,2124,36.9087392976182,1143,61.20774772827271,0.7027975445797655,0,Retail,Merchant 2124,Location 2124,Customer 1143,58,Address 1143,3367.9249236603873,2022-05-23,0
864,2022-02-05 23:00:00,2137,29.080894938055295,1709,16.135283289455028,0.5675590106862017,0,Other,Merchant 2137,Location 2137,Customer 1709,42,Address 1709,4061.519363599025,2023-12-10,0
865,2022-02-06 00:00:00,2163,19.351578081706577,1839,66.87343909377753,0.5795883400986052,0,Online,Merchant 2163,Location 2163,Customer 1839,18,Address 1839,5856.0623617910405,2024-04-18,0
866,2022-02-06 01:00:00,2395,34.44668007158171,1249,42.57270708499616,0.1290055257416732,0,Online,Merchant 2395,Location 2395,Customer 1249,26,Address 1249,5944.205812014155,2022-09-06,0
867,2022-02-06 02:00:00,2160,81.41515284943999,1128,96.7957398517478,0.8069617907713429,0,Travel,Merchant 2160,Location 2160,Customer 1128,21,Address 1128,7899.461183038991,2022-05-08,0
868,2022-02-06 03:00:00,2712,27.450619758180107,1111,49.866990324608146,0.7508760418949948,0,Retail,Merchant 2712,Location 2712,Customer 1111,32,Address 1111,7980.849544448291,2022-04-21,0
869,2022-02-06 04:00:00,2252,65.70225812625743,1656,60.70980509916768,0.5577243948327285,0,Retail,Merchant 2252,Location 2252,Customer 1656,48,Address 1656,5626.572877353346,2023-10-18,0
870,2022-02-06 05:00:00,2302,50.70097741774521,1814,42.585613829081865,0.1124268717393868,0,Online,Merchant 2302,Location 2302,Customer 1814,28,Address 1814,6484.64781184804,2024-03-24,0
871,2022-02-06 06:00:00,2875,50.243254577059886,1393,71.62189340616376,0.9506164401390956,0,Retail,Merchant 2875,Location 2875,Customer 1393,47,Address 1393,3238.1840967641533,2023-01-28,0
872,2022-02-06 07:00:00,2451,21.1458547206259,1920,16.195300039458296,0.7621440651792837,0,Retail,Merchant 2451,Location 2451,Customer 1920,33,Address 1920,3434.6128749564655,2024-07-08,0
873,2022-02-06 08:00:00,2859,16.43832083940835,1085,52.16739126943224,0.5119893821825897,0,Retail,Merchant 2859,Location 2859,Customer 1085,35,Address 1085,6148.870554004673,2022-03-26,0
874,2022-02-06 09:00:00,2116,70.30126731068788,1212,58.75964999870469,0.3382238586220067,0,Food,Merchant 2116,Location 2116,Customer 1212,55,Address 1212,9974.701764544445,2022-07-31,0
875,2022-02-06 10:00:00,2919,94.24651183536184,1708,32.51857696682872,0.7526778251910219,0,Food,Merchant 2919,Location 2919,Customer 1708,30,Address 1708,2877.527130943666,2023-12-09,0
876,2022-02-06 11:00:00,2172,64.08879961517923,1917,41.013025883718385,0.2004818299751006,0,Travel,Merchant 2172,Location 2172,Customer 1917,37,Address 1917,7381.246492403197,2024-07-05,0
877,2022-02-06 12:00:00,2497,77.26384488888628,1376,62.539239518004656,0.1394057417340821,0,Online,Merchant 2497,Location 2497,Customer 1376,53,Address 1376,5745.127918765053,2023-01-11,0
878,2022-02-06 13:00:00,2024,40.312142290358715,1495,50.916657326435946,0.8480260322336391,0,Online,Merchant 2024,Location 2024,Customer 1495,20,Address 1495,1236.384945903017,2023-05-10,0
879,2022-02-06 14:00:00,2034,84.55259193533934,1623,44.379123639904705,0.3340527927774718,0,Food,Merchant 2034,Location 2034,Customer 1623,34,Address 1623,2341.7106823841923,2023-09-15,0
880,2022-02-06 15:00:00,2116,95.2301527805285,1423,11.920076798012518,0.5847187482767527,0,Retail,Merchant 2116,Location 2116,Customer 1423,40,Address 1423,7025.452026763664,2023-02-27,0
881,2022-02-06 16:00:00,2241,50.83496652230644,1504,23.55967783056922,0.4985941139851815,0,Other,Merchant 2241,Location 2241,Customer 1504,64,Address 1504,1165.433334812276,2023-05-19,0
882,2022-02-06 17:00:00,2379,84.60060342839287,1571,41.93851846994259,0.5006842161098343,0,Food,Merchant 2379,Location 2379,Customer 1571,24,Address 1571,9122.326240080129,2023-07-25,0
883,2022-02-06 18:00:00,2050,63.53186105836484,1406,12.845188225582884,0.4271786330249961,0,Retail,Merchant 2050,Location 2050,Customer 1406,56,Address 1406,6284.73966605261,2023-02-10,0
884,2022-02-06 19:00:00,2738,66.26626490693305,1704,82.00296267743329,0.1911507639027172,0,Food,Merchant 2738,Location 2738,Customer 1704,23,Address 1704,1670.4930903743175,2023-12-05,0
885,2022-02-06 20:00:00,2200,23.44981815960602,1210,11.021979773713175,0.0530307305584982,0,Online,Merchant 2200,Location 2200,Customer 1210,39,Address 1210,9316.95357597456,2022-07-29,0
886,2022-02-06 21:00:00,2831,90.06115336349863,1821,71.62684127137953,0.8190407722612534,0,Retail,Merchant 2831,Location 2831,Customer 1821,26,Address 1821,9713.65768299239,2024-03-31,0
887,2022-02-06 22:00:00,2813,25.527990197551137,1180,30.633737786270316,0.7558510970167627,0,Online,Merchant 2813,Location 2813,Customer 1180,59,Address 1180,8645.383185655746,2022-06-29,0
888,2022-02-06 23:00:00,2938,74.06906245975239,1433,10.249793705637137,0.2771917261272317,0,Travel,Merchant 2938,Location 2938,Customer 1433,55,Address 1433,6991.289066546222,2023-03-09,0
889,2022-02-07 00:00:00,2631,26.68493172269836,1928,31.964825164066426,0.0141213626112681,0,Retail,Merchant 2631,Location 2631,Customer 1928,60,Address 1928,9352.655675082651,2024-07-16,0
890,2022-02-07 01:00:00,2660,87.17606804177909,1906,30.104703859736155,0.5086217139056916,0,Travel,Merchant 2660,Location 2660,Customer 1906,47,Address 1906,8161.509839907068,2024-06-24,0
891,2022-02-07 02:00:00,2586,88.07345453811928,1533,11.704441752467348,0.6491890304997459,0,Retail,Merchant 2586,Location 2586,Customer 1533,48,Address 1533,8928.443453180656,2023-06-17,0
892,2022-02-07 03:00:00,2845,98.2927232923352,1691,13.11547361456208,0.8999266453893355,0,Other,Merchant 2845,Location 2845,Customer 1691,47,Address 1691,6089.047769259954,2023-11-22,0
893,2022-02-07 04:00:00,2655,31.218274539629405,1319,87.6023926816555,0.042641379008624,0,Travel,Merchant 2655,Location 2655,Customer 1319,38,Address 1319,5564.493480735172,2022-11-15,0
